rel_path,true_idx,pred_idx,true_class,pred_class
/bird/283664454.jpg,0,4,bird,monkey
/moth/101628309.jpg,5,5,moth,moth
/monkey/152938772.jpg,4,6,monkey,spider
/bird/228629395.jpg,0,0,bird,bird
/frog/131183031.jpg,3,3,frog,frog
/monkey/196537956.jpg,4,6,monkey,spider
/cat/276899983.jpg,1,3,cat,frog
/frog/227209094.jpg,3,4,frog,monkey
/spider/186416996.jpg,6,6,spider,spider
/moth/264740339.jpg,5,5,moth,moth
/spider/257994835.jpg,6,4,spider,monkey
/spider/52524676.jpg,6,6,spider,spider
/spider/205714376.jpg,6,6,spider,spider
/fish/241507611.jpg,2,3,fish,frog
/fish/89092292.jpg,2,2,fish,fish
/fish/55715335.jpg,2,2,fish,fish
/bird/257222971.jpg,0,0,bird,bird
/fish/44656745.jpg,2,2,fish,fish
/monkey/135260587.jpg,4,4,monkey,monkey
/moth/144058136.jpg,5,5,moth,moth
/monkey/88070872.jpg,4,1,monkey,cat
/cat/103664172.jpg,1,6,cat,spider
/fish/89879243.jpg,2,3,fish,frog
/frog/240248167.jpg,3,3,frog,frog
/bird/210959621.jpg,0,0,bird,bird
/cat/148471776.jpg,1,1,cat,cat
/frog/195992721.jpg,3,3,frog,frog
/spider/203598659.jpg,6,6,spider,spider
/frog/293045495.jpg,3,3,frog,frog
/fish/69422093.jpg,2,2,fish,fish
/fish/84746296.jpg,2,2,fish,fish
/frog/139398446.jpg,3,3,frog,frog
/moth/230211594.jpg,5,5,moth,moth
/monkey/202070266.jpg,4,4,monkey,monkey
/frog/74700776.jpg,3,6,frog,spider
/cat/54421572.jpg,1,1,cat,cat
/monkey/257530684.jpg,4,6,monkey,spider
/moth/187716837.jpg,5,5,moth,moth
/bird/255939582.jpg,0,0,bird,bird
/cat/149262767.jpg,1,1,cat,cat
/spider/159412579.jpg,6,4,spider,monkey
/frog/138631397.jpg,3,3,frog,frog
/moth/52979267.jpg,5,5,moth,moth
/monkey/201122587.jpg,4,4,monkey,monkey
/monkey/112516395.jpg,4,4,monkey,monkey
/spider/193752272.jpg,6,6,spider,spider
/monkey/99916310.jpg,4,1,monkey,cat
/bird/257203580.jpg,0,0,bird,bird
/moth/246081331.jpg,5,5,moth,moth
/moth/66064644.jpg,5,5,moth,moth
/spider/187927855.jpg,6,6,spider,spider
/spider/75817774.jpg,6,6,spider,spider
/bird/236244570.jpg,0,0,bird,bird
/spider/68963774.jpg,6,6,spider,spider
/spider/265817287.jpg,6,1,spider,cat
/moth/97161933.jpg,5,5,moth,moth
/bird/206075396.jpg,0,0,bird,bird
/fish/39320592.jpg,2,2,fish,fish
/fish/248820125.jpg,2,2,fish,fish
/bird/275515157.jpg,0,2,bird,fish
/frog/51271633.jpg,3,3,frog,frog
/cat/39080578.jpg,1,1,cat,cat
/frog/112662900.jpg,3,2,frog,fish
/fish/258395826.jpg,2,2,fish,fish
/monkey/250975441.jpg,4,4,monkey,monkey
/cat/298964018.jpg,1,1,cat,cat
/spider/147645560.jpg,6,6,spider,spider
/frog/53194714.jpg,3,3,frog,frog
/bird/293224227.jpg,0,1,bird,cat
/spider/19024741.jpg,6,6,spider,spider
/bird/198284458.jpg,0,0,bird,bird
/monkey/169889771.jpg,4,4,monkey,monkey
/frog/169526220.jpg,3,3,frog,frog
/spider/101954653.jpg,6,6,spider,spider
/cat/145828420.jpg,1,1,cat,cat
/frog/55206468.jpg,3,6,frog,spider
/frog/215024745.jpg,3,3,frog,frog
/fish/228371023.jpg,2,2,fish,fish
/spider/62283588.jpg,6,6,spider,spider
/spider/186131525.jpg,6,4,spider,monkey
/monkey/190252266.jpg,4,3,monkey,frog
/spider/236018652.jpg,6,6,spider,spider
/fish/87742310.jpg,2,2,fish,fish
/fish/38272273.jpg,2,2,fish,fish
/bird/211054105.jpg,0,0,bird,bird
/monkey/154364566.jpg,4,4,monkey,monkey
/fish/84506091.jpg,2,2,fish,fish
/fish/251720309.jpg,2,2,fish,fish
/frog/172348535.jpg,3,3,frog,frog
/cat/115665894.jpg,1,1,cat,cat
/fish/228775014.jpg,2,2,fish,fish
/cat/224537587.jpg,1,1,cat,cat
/moth/132326347.jpg,5,5,moth,moth
/cat/165977607.jpg,1,4,cat,monkey
/fish/231760133.jpg,2,2,fish,fish
/monkey/218538723.jpg,4,4,monkey,monkey
/frog/135720588.jpg,3,3,frog,frog
/frog/180547125.jpg,3,4,frog,monkey
/fish/212761664.jpg,2,2,fish,fish
/moth/224377419.jpg,5,5,moth,moth
/moth/109228139.jpg,5,5,moth,moth
/monkey/85956979.jpg,4,4,monkey,monkey
/moth/136747078.jpg,5,5,moth,moth
/spider/233521077.jpg,6,6,spider,spider
/spider/127079197.jpg,6,6,spider,spider
/bird/254088594.jpg,0,4,bird,monkey
/fish/137864555.jpg,2,2,fish,fish
/cat/277787235.jpg,1,1,cat,cat
/frog/198684408.jpg,3,3,frog,frog
/monkey/202089874.jpg,4,4,monkey,monkey
/monkey/170163513.jpg,4,4,monkey,monkey
/monkey/92066862.jpg,4,4,monkey,monkey
/monkey/214622604.jpg,4,4,monkey,monkey
/monkey/218480567.jpg,4,1,monkey,cat
/fish/126717357.jpg,2,2,fish,fish
/cat/246556099.jpg,1,1,cat,cat
/monkey/64040349.jpg,4,4,monkey,monkey
/bird/277975103.jpg,0,1,bird,cat
/spider/182096157.jpg,6,6,spider,spider
/cat/264545451.jpg,1,1,cat,cat
/cat/263214691.jpg,1,1,cat,cat
/cat/117478810.jpg,1,1,cat,cat
/fish/228775200.jpg,2,2,fish,fish
/spider/144846732.jpg,6,6,spider,spider
/bird/209830619.jpg,0,0,bird,bird
/monkey/189057094.jpg,4,4,monkey,monkey
/spider/37894333.jpg,6,6,spider,spider
/fish/39949603.jpg,2,2,fish,fish
/spider/179308538.jpg,6,6,spider,spider
/fish/92809686.jpg,2,2,fish,fish
/frog/203460085.jpg,3,3,frog,frog
/bird/210336854.jpg,0,0,bird,bird
/spider/239650556.jpg,6,6,spider,spider
/moth/291266563.jpg,5,5,moth,moth
/fish/125597945.jpg,2,2,fish,fish
/moth/185816018.jpg,5,5,moth,moth
/moth/263296824.jpg,5,5,moth,moth
/bird/234386718.jpg,0,0,bird,bird
/frog/239065418.jpg,3,3,frog,frog
/monkey/204242197.jpg,4,4,monkey,monkey
/monkey/125992883.jpg,4,4,monkey,monkey
/frog/95710035.jpg,3,3,frog,frog
/fish/248788698.jpg,2,2,fish,fish
/frog/281082500.jpg,3,3,frog,frog
/frog/263781440.jpg,3,3,frog,frog
/fish/248777996.jpg,2,2,fish,fish
/bird/261630620.jpg,0,0,bird,bird
/moth/136174407.jpg,5,5,moth,moth
/fish/91749457.jpg,2,2,fish,fish
/fish/204813388.jpg,2,3,fish,frog
/frog/241870458.jpg,3,3,frog,frog
/monkey/109743561.jpg,4,4,monkey,monkey
/monkey/148620246.jpg,4,4,monkey,monkey
/fish/155707588.jpg,2,0,fish,bird
/frog/98348132.jpg,3,3,frog,frog
/bird/259193609.jpg,0,0,bird,bird
/spider/7344492.jpg,6,3,spider,frog
/bird/231306823.jpg,0,0,bird,bird
/cat/198178081.jpg,1,1,cat,cat
/frog/106165433.jpg,3,3,frog,frog
/monkey/66992964.jpg,4,3,monkey,frog
/monkey/39461871.jpg,4,4,monkey,monkey
/monkey/42441301.jpg,4,4,monkey,monkey
/moth/106578023.jpg,5,5,moth,moth
/fish/51954418.jpg,2,2,fish,fish
/bird/263548503.jpg,0,0,bird,bird
/cat/163799257.jpg,1,1,cat,cat
/fish/76798520.jpg,2,2,fish,fish
/spider/288021822.jpg,6,6,spider,spider
/frog/260774366.jpg,3,2,frog,fish
/moth/219454828.jpg,5,5,moth,moth
/monkey/189138033.jpg,4,4,monkey,monkey
/monkey/208445833.jpg,4,0,monkey,bird
/monkey/235175216.jpg,4,4,monkey,monkey
/cat/283326835.jpg,1,1,cat,cat
/moth/62697417.jpg,5,5,moth,moth
/bird/259217511.jpg,0,0,bird,bird
/monkey/150200965.jpg,4,4,monkey,monkey
/frog/258835001.jpg,3,3,frog,frog
/fish/253223932.jpg,2,2,fish,fish
/moth/116490998.jpg,5,5,moth,moth
/fish/232734660.jpg,2,2,fish,fish
/bird/203029610.jpg,0,3,bird,frog
/frog/61907738.jpg,3,0,frog,bird
/cat/48186685.jpg,1,1,cat,cat
/cat/251337468.jpg,1,1,cat,cat
/spider/141283801.jpg,6,1,spider,cat
/bird/259252015.jpg,0,4,bird,monkey
/cat/137914892.jpg,1,1,cat,cat
/cat/279482179.jpg,1,1,cat,cat
/bird/281040972.jpg,0,0,bird,bird
/moth/184439630.jpg,5,3,moth,frog
/spider/204488691.jpg,6,6,spider,spider
/spider/186749827.jpg,6,6,spider,spider
/frog/61455811.jpg,3,3,frog,frog
/bird/205676841.jpg,0,0,bird,bird
/monkey/153423937.jpg,4,1,monkey,cat
/fish/63167762.jpg,2,2,fish,fish
/monkey/110435813.jpg,4,4,monkey,monkey
/cat/227867166.jpg,1,1,cat,cat
/fish/166846060.jpg,2,2,fish,fish
/frog/206067138.jpg,3,3,frog,frog
/moth/268755362.jpg,5,5,moth,moth
/spider/52891349.jpg,6,6,spider,spider
/frog/76238465.jpg,3,3,frog,frog
/monkey/229004676.jpg,4,4,monkey,monkey
/cat/278042336.jpg,1,1,cat,cat
/bird/264133835.jpg,0,3,bird,frog
/spider/200570506.jpg,6,6,spider,spider
/fish/227029611.jpg,2,2,fish,fish
/cat/138397612.jpg,1,0,cat,bird
/monkey/231348435.jpg,4,4,monkey,monkey
/frog/80406285.jpg,3,3,frog,frog
/frog/92528606.jpg,3,3,frog,frog
/bird/203489379.jpg,0,0,bird,bird
/bird/259393297.jpg,0,0,bird,bird
/monkey/143465288.jpg,4,4,monkey,monkey
/fish/91749185.jpg,2,2,fish,fish
/monkey/164687556.jpg,4,4,monkey,monkey
/frog/78168434.jpg,3,3,frog,frog
/monkey/39803406.jpg,4,4,monkey,monkey
/spider/190967005.jpg,6,6,spider,spider
/moth/244790679.jpg,5,5,moth,moth
/frog/96685723.jpg,3,3,frog,frog
/fish/117612559.jpg,2,2,fish,fish
/fish/114495255.jpg,2,2,fish,fish
/cat/116709148.jpg,1,1,cat,cat
/cat/201302749.jpg,1,0,cat,bird
/frog/154641978.jpg,3,3,frog,frog
/fish/219422905.jpg,2,2,fish,fish
/fish/213564631.jpg,2,2,fish,fish
/bird/240925884.jpg,0,6,bird,spider
/spider/95090841.jpg,6,6,spider,spider
/spider/195841486.jpg,6,3,spider,frog
/fish/235267842.jpg,2,2,fish,fish
/moth/125358676.jpg,5,5,moth,moth
/spider/29532812.jpg,6,6,spider,spider
/bird/206785540.jpg,0,0,bird,bird
/bird/280090951.jpg,0,0,bird,bird
/cat/110708619.jpg,1,1,cat,cat
/spider/223569329.jpg,6,6,spider,spider
/bird/204931595.jpg,0,0,bird,bird
/cat/103872630.jpg,1,1,cat,cat
/spider/95568620.jpg,6,6,spider,spider
/monkey/196535463.jpg,4,4,monkey,monkey
/bird/201003597.jpg,0,0,bird,bird
/fish/227196726.jpg,2,2,fish,fish
/moth/79729417.jpg,5,5,moth,moth
/monkey/223229189.jpg,4,0,monkey,bird
/spider/187201826.jpg,6,6,spider,spider
/monkey/219470181.jpg,4,4,monkey,monkey
/moth/249083033.jpg,5,5,moth,moth
/moth/245637996.jpg,5,5,moth,moth
/moth/223787362.jpg,5,5,moth,moth
/fish/226284209.jpg,2,2,fish,fish
/bird/248406530.jpg,0,0,bird,bird
/monkey/140453433.jpg,4,4,monkey,monkey
/frog/197382705.jpg,3,3,frog,frog
/fish/92809892.jpg,2,2,fish,fish
/moth/84813429.jpg,5,5,moth,moth
/spider/133081848.jpg,6,6,spider,spider
/monkey/199249334.jpg,4,4,monkey,monkey
/bird/279194092.jpg,0,4,bird,monkey
/fish/37412131.jpg,2,2,fish,fish
/frog/50197234.jpg,3,3,frog,frog
/frog/207418012.jpg,3,3,frog,frog
/cat/265611799.jpg,1,1,cat,cat
/cat/221182341.jpg,1,1,cat,cat
/frog/246808226.jpg,3,3,frog,frog
/bird/271543623.jpg,0,0,bird,bird
/bird/264843669.jpg,0,0,bird,bird
/bird/275603460.jpg,0,0,bird,bird
/moth/246702495.jpg,5,5,moth,moth
/cat/237791076.jpg,1,0,cat,bird
/cat/37351314.jpg,1,1,cat,cat
/spider/186750080.jpg,6,6,spider,spider
/fish/184315051.jpg,2,2,fish,fish
/moth/191740155.jpg,5,5,moth,moth
/monkey/231388278.jpg,4,4,monkey,monkey
/moth/51482595.jpg,5,5,moth,moth
/frog/267567060.jpg,3,3,frog,frog
/cat/101280655.jpg,1,1,cat,cat
/cat/194649672.jpg,1,2,cat,fish
/spider/103393692.jpg,6,6,spider,spider
/cat/246172268.jpg,1,1,cat,cat
/monkey/192128653.jpg,4,4,monkey,monkey
/spider/206193210.jpg,6,6,spider,spider
/fish/250647825.jpg,2,2,fish,fish
/spider/262910687.jpg,6,6,spider,spider
/bird/251524168.jpg,0,0,bird,bird
/spider/258402634.jpg,6,6,spider,spider
/spider/52524619.jpg,6,6,spider,spider
/frog/150269981.jpg,3,3,frog,frog
/cat/221820231.jpg,1,1,cat,cat
/bird/276673252.jpg,0,0,bird,bird
/spider/21761680.jpg,6,6,spider,spider
/spider/4033938.jpg,6,6,spider,spider
/moth/103969846.jpg,5,5,moth,moth
/frog/87756228.jpg,3,3,frog,frog
/moth/170955489.jpg,5,5,moth,moth
/fish/85050088.jpg,2,2,fish,fish
/frog/79466805.jpg,3,3,frog,frog
/fish/38334464.jpg,2,2,fish,fish
/moth/179909924.jpg,5,6,moth,spider
/monkey/200148897.jpg,4,4,monkey,monkey
/monkey/203796931.jpg,4,4,monkey,monkey
/fish/84745505.jpg,2,2,fish,fish
/cat/140690922.jpg,1,1,cat,cat
/spider/98598608.jpg,6,6,spider,spider
/frog/175555971.jpg,3,6,frog,spider
/spider/159853106.jpg,6,6,spider,spider
/frog/118317975.jpg,3,3,frog,frog
/bird/208099166.jpg,0,0,bird,bird
/moth/171376947.jpg,5,5,moth,moth
/cat/197736623.jpg,1,1,cat,cat
/fish/80317590.jpg,2,2,fish,fish
/monkey/199976550.jpg,4,4,monkey,monkey
/bird/198123995.jpg,0,6,bird,spider
/bird/209751117.jpg,0,0,bird,bird
/bird/291269689.jpg,0,0,bird,bird
/cat/177305707.jpg,1,1,cat,cat
/moth/102691360.jpg,5,5,moth,moth
/spider/237990247.jpg,6,6,spider,spider
/moth/97466914.jpg,5,6,moth,spider
/fish/253224813.jpg,2,2,fish,fish
/moth/99458146.jpg,5,5,moth,moth
/bird/204366208.jpg,0,0,bird,bird
/moth/94496981.jpg,5,5,moth,moth
/frog/162399803.jpg,3,3,frog,frog
/monkey/258210479.jpg,4,4,monkey,monkey
/bird/253694791.jpg,0,0,bird,bird
/monkey/144575593.jpg,4,4,monkey,monkey
/fish/207099980.jpg,2,2,fish,fish
/frog/44789810.jpg,3,4,frog,monkey
/moth/254574144.jpg,5,5,moth,moth
/moth/256496383.jpg,5,5,moth,moth
/moth/139038903.jpg,5,5,moth,moth
/monkey/181064592.jpg,4,4,monkey,monkey
/spider/105345147.jpg,6,6,spider,spider
/monkey/231322787.jpg,4,4,monkey,monkey
/bird/257318107.jpg,0,0,bird,bird
/cat/298462292.jpg,1,1,cat,cat
/fish/168927785.jpg,2,2,fish,fish
/fish/46329380.jpg,2,2,fish,fish
/fish/76201470.jpg,2,2,fish,fish
/fish/85124574.jpg,2,2,fish,fish
/spider/104062061.jpg,6,6,spider,spider
/bird/232090547.jpg,0,0,bird,bird
/monkey/218052258.jpg,4,4,monkey,monkey
/cat/164882058.jpg,1,4,cat,monkey
/moth/185679989.jpg,5,5,moth,moth
/cat/252597657.jpg,1,1,cat,cat
/fish/40260267.jpg,2,2,fish,fish
/moth/190310541.jpg,5,5,moth,moth
/fish/80317907.jpg,2,2,fish,fish
/bird/243610826.jpg,0,6,bird,spider
/fish/246875347.jpg,2,2,fish,fish
/monkey/183532426.jpg,4,4,monkey,monkey
/monkey/148620247.jpg,4,4,monkey,monkey
/bird/219251856.jpg,0,4,bird,monkey
/frog/79576343.jpg,3,3,frog,frog
/cat/136823021.jpg,1,1,cat,cat
/moth/290437973.jpg,5,5,moth,moth
/moth/135570532.jpg,5,5,moth,moth
/cat/129829716.jpg,1,1,cat,cat
/frog/82759256.jpg,3,3,frog,frog
/frog/86919476.jpg,3,3,frog,frog
/spider/75124206.jpg,6,3,spider,frog
/frog/267294806.jpg,3,0,frog,bird
/fish/163396957.jpg,2,2,fish,fish
/cat/260123016.jpg,1,1,cat,cat
/cat/268817027.jpg,1,1,cat,cat
/bird/263686731.jpg,0,1,bird,cat
/moth/103833863.jpg,5,5,moth,moth
/moth/64247733.jpg,5,5,moth,moth
/fish/142376443.jpg,2,2,fish,fish
/frog/131023437.jpg,3,3,frog,frog
/monkey/242682897.jpg,4,4,monkey,monkey
/cat/156952422.jpg,1,1,cat,cat
/frog/41478217.jpg,3,2,frog,fish
/moth/58564823.jpg,5,5,moth,moth
/frog/102275234.jpg,3,3,frog,frog
/bird/294105041.jpg,0,1,bird,cat
/fish/244499392.jpg,2,2,fish,fish
/monkey/233714840.jpg,4,4,monkey,monkey
/frog/153767932.jpg,3,3,frog,frog
/bird/222878595.jpg,0,0,bird,bird
/monkey/192459762.jpg,4,4,monkey,monkey
/frog/272324576.jpg,3,3,frog,frog
/fish/242166897.jpg,2,2,fish,fish
/frog/91852658.jpg,3,3,frog,frog
/fish/91749081.jpg,2,2,fish,fish
/bird/197901210.jpg,0,0,bird,bird
/cat/72067870.jpg,1,1,cat,cat
/bird/195494596.jpg,0,0,bird,bird
/moth/252426076.jpg,5,5,moth,moth
/frog/157819754.jpg,3,3,frog,frog
/moth/266910512.jpg,5,5,moth,moth
/frog/84387623.jpg,3,3,frog,frog
/frog/239521445.jpg,3,3,frog,frog
/spider/140782038.jpg,6,6,spider,spider
/monkey/57182880.jpg,4,6,monkey,spider
/fish/76848876.jpg,2,2,fish,fish
/cat/75438956.jpg,1,1,cat,cat
/frog/135406204.jpg,3,3,frog,frog
/monkey/225358575.jpg,4,3,monkey,frog
/fish/249968130.jpg,2,2,fish,fish
/frog/86311772.jpg,3,3,frog,frog
/cat/201592523.jpg,1,1,cat,cat
/bird/248214521.jpg,0,0,bird,bird
/bird/277458405.jpg,0,0,bird,bird
/cat/194059103.jpg,1,1,cat,cat
/moth/124637758.jpg,5,5,moth,moth
/fish/120355763.jpg,2,2,fish,fish
/moth/62724891.jpg,5,5,moth,moth
/monkey/144694474.jpg,4,5,monkey,moth
/spider/291914838.jpg,6,6,spider,spider
/spider/74220016.jpg,6,6,spider,spider
/bird/196434451.jpg,0,0,bird,bird
/bird/288202925.jpg,0,1,bird,cat
/spider/49821561.jpg,6,6,spider,spider
/monkey/85030979.jpg,4,4,monkey,monkey
/bird/259610223.jpg,0,0,bird,bird
/moth/78391477.jpg,5,5,moth,moth
/moth/234407970.jpg,5,1,moth,cat
/frog/129173613.jpg,3,3,frog,frog
/bird/259026770.jpg,0,0,bird,bird
/monkey/216125820.jpg,4,4,monkey,monkey
/cat/243125679.jpg,1,6,cat,spider
/moth/191812780.jpg,5,5,moth,moth
/cat/201610331.jpg,1,4,cat,monkey
/moth/136038784.jpg,5,5,moth,moth
/frog/130563073.jpg,3,3,frog,frog
/fish/76839829.jpg,2,2,fish,fish
/moth/64004654.jpg,5,5,moth,moth
/frog/105058602.jpg,3,3,frog,frog
/spider/39649350.jpg,6,6,spider,spider
/cat/255378205.jpg,1,3,cat,frog
/cat/203578564.jpg,1,1,cat,cat
/monkey/110435805.jpg,4,4,monkey,monkey
/bird/279613685.jpg,0,3,bird,frog
/bird/297124150.jpg,0,0,bird,bird
/fish/56414558.jpg,2,2,fish,fish
/monkey/219439243.jpg,4,4,monkey,monkey
/monkey/154364615.jpg,4,4,monkey,monkey
/cat/88480440.jpg,1,3,cat,frog
/cat/43110586.jpg,1,1,cat,cat
/spider/262708498.jpg,6,6,spider,spider
/spider/285768428.jpg,6,6,spider,spider
/monkey/203563131.jpg,4,4,monkey,monkey
/spider/181812053.jpg,6,6,spider,spider
/moth/234635652.jpg,5,5,moth,moth
/cat/194870989.jpg,1,1,cat,cat
/monkey/190185747.jpg,4,4,monkey,monkey
/spider/193758330.jpg,6,1,spider,cat
/moth/199042877.jpg,5,5,moth,moth
/frog/51966756.jpg,3,3,frog,frog
/frog/188634954.jpg,3,3,frog,frog
/monkey/239596941.jpg,4,4,monkey,monkey
/spider/208030235.jpg,6,6,spider,spider
/spider/184376164.jpg,6,6,spider,spider
/cat/286225606.jpg,1,1,cat,cat
/spider/169763410.jpg,6,6,spider,spider
/moth/75827504.jpg,5,5,moth,moth
/fish/218135333.jpg,2,2,fish,fish
/moth/175300288.jpg,5,5,moth,moth
/frog/157198843.jpg,3,3,frog,frog
/fish/161816751.jpg,2,2,fish,fish
/fish/114019571.jpg,2,3,fish,frog
/spider/125684792.jpg,6,6,spider,spider
/moth/292673993.jpg,5,5,moth,moth
/moth/249542961.jpg,5,5,moth,moth
/fish/72384033.jpg,2,2,fish,fish
/bird/270193340.jpg,0,1,bird,cat
/moth/242867507.jpg,5,5,moth,moth
/frog/128937786.jpg,3,3,frog,frog
/cat/249400718.jpg,1,5,cat,moth
/frog/275708177.jpg,3,3,frog,frog
/moth/64905118.jpg,5,5,moth,moth
/fish/127265852.jpg,2,2,fish,fish
/moth/210484114.jpg,5,2,moth,fish
/monkey/257142408.jpg,4,4,monkey,monkey
/moth/226582281.jpg,5,5,moth,moth
/bird/281766961.jpg,0,0,bird,bird
/monkey/146611791.jpg,4,4,monkey,monkey
/monkey/216125814.jpg,4,4,monkey,monkey
/spider/264768071.jpg,6,6,spider,spider
/moth/80902612.jpg,5,5,moth,moth
/bird/266357670.jpg,0,0,bird,bird
/monkey/104030332.jpg,4,4,monkey,monkey
/bird/279496273.jpg,0,0,bird,bird
/fish/228880676.jpg,2,2,fish,fish
/bird/226275671.jpg,0,1,bird,cat
/bird/288788953.jpg,0,0,bird,bird
/moth/60746579.jpg,5,5,moth,moth
/bird/237244445.jpg,0,0,bird,bird
/spider/167317934.jpg,6,6,spider,spider
/fish/84245313.jpg,2,2,fish,fish
/fish/165289489.jpg,2,2,fish,fish
/frog/51947507.jpg,3,3,frog,frog
/cat/191590746.jpg,1,1,cat,cat
/frog/135722067.jpg,3,4,frog,monkey
/moth/138785585.jpg,5,5,moth,moth
/spider/80906412.jpg,6,6,spider,spider
/bird/209411387.jpg,0,0,bird,bird
/bird/224180316.jpg,0,0,bird,bird
/monkey/37432831.jpg,4,4,monkey,monkey
/spider/218917750.jpg,6,6,spider,spider
/fish/129755324.jpg,2,2,fish,fish
/bird/245009754.jpg,0,0,bird,bird
/spider/253287927.jpg,6,6,spider,spider
/frog/57500669.jpg,3,3,frog,frog
/spider/117424772.jpg,6,6,spider,spider
/spider/117169178.jpg,6,6,spider,spider
/fish/56882155.jpg,2,3,fish,frog
/frog/217541320.jpg,3,3,frog,frog
/bird/198670690.jpg,0,1,bird,cat
/spider/291337184.jpg,6,6,spider,spider
/fish/91749302.jpg,2,2,fish,fish
/spider/270775058.jpg,6,6,spider,spider
/bird/258887816.jpg,0,0,bird,bird
/moth/61620079.jpg,5,5,moth,moth
/fish/162085023.jpg,2,0,fish,bird
/monkey/246743256.jpg,4,4,monkey,monkey
/fish/230673336.jpg,2,2,fish,fish
/fish/248832328.jpg,2,2,fish,fish
/cat/192100333.jpg,1,4,cat,monkey
/spider/86053596.jpg,6,6,spider,spider
/moth/248819495.jpg,5,5,moth,moth
/spider/189193960.jpg,6,6,spider,spider
/monkey/191529644.jpg,4,4,monkey,monkey
/moth/61361277.jpg,5,5,moth,moth
